REEF_SITE,TRANSECT_NO,YEAR,MONTH,SURVEY_DATE,SUBSTRATE_COVER,GENUS,ABUNDANCE,PERCENT_ABUNDANCE
MH4,3,2017,SEP,1/09/17,LCC,LEPTASTREA,0,0
MH4,3,2017,SEP,1/09/17,LCC,LEPTORIA,0,0
MH4,3,2017,SEP,1/09/17,LCC,LEPTOSERIS,0,0
MH4,3,2017,SEP,1/09/17,LCC,LITHOPHYLLON,0,0
MH4,3,2017,SEP,1/09/17,LCC,LOBOPHYLLIA,7,7.1
MH4,3,2017,SEP,1/09/17,LCC,MERULINA,1,1
MH4,3,2017,SEP,1/09/17,LCC,MONTIPORA,0,0
MH4,3,2017,SEP,1/09/17,LCC,OULOPHYLLIA,0,0
MH4,3,2017,SEP,1/09/17,LCC,PACHYSERIS,5,5.1
MH4,3,2017,SEP,1/09/17,LCC,PAVONA,1,1
MH4,3,2017,SEP,1/09/17,LCC,PECTINIA,0,0
MH4,3,2017,SEP,1/09/17,LCC,PHYSOGYRA,0,0
MH4,3,2017,SEP,1/09/17,LCC,PLATYGYRA,0,0
MH4,3,2017,SEP,1/09/17,LCC,PLEROGYRA,0,0
MH4,3,2017,SEP,1/09/17,LCC,POCILLOPORA,0,0
MH4,3,2017,SEP,1/09/17,LCC,PODOBACIA,0,0
MH4,3,2017,SEP,1/09/17,LCC,PORITES,21,21.2
MH4,3,2017,SEP,1/09/17,LCC,PSAMMOCORA,0,0
MH4,3,2017,SEP,1/09/17,LCC,SERIATOPORA,0,0
MH4,3,2017,SEP,1/09/17,LCC,STYLOPHORA,0,0
MH4,3,2017,SEP,1/09/17,LCC,TUBASTREA,0,0
MH4,3,2017,SEP,1/09/17,LCC,TURBINARIA,0,0
MH4,3,2017,SEP,1/09/17,OTHER,ANEMONE,0,0
MH4,3,2017,SEP,1/09/17,OTHER,CLAM,1,1
MH4,3,2017,SEP,1/09/17,OTHER,OTHER LIFE,0,0
MH4,3,2017,SEP,1/09/17,OTHER,SEA CUCUMBER,0,0
MH4,3,2017,SEP,1/09/17,OTHER,SPONGE,0,0
MH4,3,2017,SEP,1/09/17,OTHER,URCHIN,0,0
MH4,3,2017,SEP,1/09/17,OTHER,ZOANTHIDS,0,0
MH4,3,2017,SEP,1/09/17,ROCK,ROCK,0,0
MH4,3,2017,SEP,1/09/17,RUBBLE,RUBBLE,0,0
MH4,3,2017,SEP,1/09/17,SAND,SAND,6,6.1
MH4,3,2017,SEP,1/09/17,SC,SOFT CORAL,0,0
MH4,3,2017,SEP,1/09/17,SEDIMENT,SEDIMENT,0,0
MH4,3,2017,SEP,18/09/17,ALGAE,ALGAE,2,2
MH4,3,2017,SEP,18/09/17,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
MH4,3,2017,SEP,18/09/17,DCA,DCA,37,37
MH4,3,2017,SEP,18/09/17,LCC,ACANTHASTREA,0,0
MH4,3,2017,SEP,18/09/17,LCC,ACROPORA,3,3
MH4,3,2017,SEP,18/09/17,LCC,ALVEOPORA,0,0
MH4,3,2017,SEP,18/09/17,LCC,ASTREA,0,0
MH4,3,2017,SEP,18/09/17,LCC,ASTREOPORA,0,0
MH4,3,2017,SEP,18/09/17,LCC,CAULASTREA,0,0
MH4,3,2017,SEP,18/09/17,LCC,COELOSERIS,0,0
MH4,3,2017,SEP,18/09/17,LCC,COSCINARAEA,0,0
MH4,3,2017,SEP,18/09/17,LCC,CTENACTIS,0,0
MH4,3,2017,SEP,18/09/17,LCC,CYNARINA,0,0
MH4,3,2017,SEP,18/09/17,LCC,CYPHASTREA,0,0
MH4,3,2017,SEP,18/09/17,LCC,DIPLOASTREA,0,0
MH4,3,2017,SEP,18/09/17,LCC,DIPSASTRAEA,0,0
MH4,3,2017,SEP,18/09/17,LCC,ECHINOPHYLLIA,0,0
MH4,3,2017,SEP,18/09/17,LCC,ECHINOPORA,0,0
MH4,3,2017,SEP,18/09/17,LCC,EUPHYLLIA,0,0
MH4,3,2017,SEP,18/09/17,LCC,FAVITES,1,1
MH4,3,2017,SEP,18/09/17,LCC,FUNGIA,0,0
MH4,3,2017,SEP,18/09/17,LCC,GALAXEA,6,6
MH4,3,2017,SEP,18/09/17,LCC,GARDINEROSERIS,0,0
MH4,3,2017,SEP,18/09/17,LCC,GONIASTREA,0,0
MH4,3,2017,SEP,18/09/17,LCC,GONIOPORA,1,1
MH4,3,2017,SEP,18/09/17,LCC,HYDNOPHORA,0,0
MH4,3,2017,SEP,18/09/17,LCC,LEPTASTREA,0,0
MH4,3,2017,SEP,18/09/17,LCC,LEPTORIA,0,0
MH4,3,2017,SEP,18/09/17,LCC,LEPTOSERIS,0,0
MH4,3,2017,SEP,18/09/17,LCC,LITHOPHYLLON,0,0
MH4,3,2017,SEP,18/09/17,LCC,LOBOPHYLLIA,0,0
MH4,3,2017,SEP,18/09/17,LCC,MERULINA,3,3
MH4,3,2017,SEP,18/09/17,LCC,MONTIPORA,1,1
MH4,3,2017,SEP,18/09/17,LCC,OULOPHYLLIA,0,0
MH4,3,2017,SEP,18/09/17,LCC,PACHYSERIS,11,11
MH4,3,2017,SEP,18/09/17,LCC,PAVONA,0,0
MH4,3,2017,SEP,18/09/17,LCC,PECTINIA,0,0
MH4,3,2017,SEP,18/09/17,LCC,PHYSOGYRA,0,0
MH4,3,2017,SEP,18/09/17,LCC,PLATYGYRA,0,0
MH4,3,2017,SEP,18/09/17,LCC,PLEROGYRA,0,0
MH4,3,2017,SEP,18/09/17,LCC,POCILLOPORA,0,0
MH4,3,2017,SEP,18/09/17,LCC,PODOBACIA,1,1
MH4,3,2017,SEP,18/09/17,LCC,PORITES,30,30
MH4,3,2017,SEP,18/09/17,LCC,PSAMMOCORA,0,0
MH4,3,2017,SEP,18/09/17,LCC,SERIATOPORA,0,0
MH4,3,2017,SEP,18/09/17,LCC,STYLOPHORA,0,0
MH4,3,2017,SEP,18/09/17,LCC,TUBASTREA,0,0
MH4,3,2017,SEP,18/09/17,LCC,TURBINARIA,0,0
MH4,3,2017,SEP,18/09/17,OTHER,ANEMONE,0,0
MH4,3,2017,SEP,18/09/17,OTHER,CLAM,2,2
MH4,3,2017,SEP,18/09/17,OTHER,OTHER LIFE,0,0
MH4,3,2017,SEP,18/09/17,OTHER,SEA CUCUMBER,0,0
MH4,3,2017,SEP,18/09/17,OTHER,SPONGE,0,0
MH4,3,2017,SEP,18/09/17,OTHER,URCHIN,0,0
MH4,3,2017,SEP,18/09/17,OTHER,ZOANTHIDS,0,0
MH4,3,2017,SEP,18/09/17,ROCK,ROCK,0,0
MH4,3,2017,SEP,18/09/17,RUBBLE,RUBBLE,0,0
MH4,3,2017,SEP,18/09/17,SAND,SAND,2,2
MH4,3,2017,SEP,18/09/17,SC,SOFT CORAL,0,0
MH4,3,2017,SEP,18/09/17,SEDIMENT,SEDIMENT,0,0
MH4,3,2017,SEP,26/09/17,ALGAE,ALGAE,0,0
MH4,3,2017,SEP,26/09/17,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
MH4,3,2017,SEP,26/09/17,DCA,DCA,24,47.1
MH4,3,2017,SEP,26/09/17,LCC,ACANTHASTREA,0,0
MH4,3,2017,SEP,26/09/17,LCC,ACROPORA,1,2
MH4,3,2017,SEP,26/09/17,LCC,ALVEOPORA,0,0
MH4,3,2017,SEP,26/09/17,LCC,ASTREA,0,0
MH4,3,2017,SEP,26/09/17,LCC,ASTREOPORA,0,0
MH4,3,2017,SEP,26/09/17,LCC,CAULASTREA,0,0
MH4,3,2017,SEP,26/09/17,LCC,COELOSERIS,0,0
MH4,3,2017,SEP,26/09/17,LCC,COSCINARAEA,0,0
MH4,3,2017,SEP,26/09/17,LCC,CTENACTIS,0,0
MH4,3,2017,SEP,26/09/17,LCC,CYNARINA,0,0
MH4,3,2017,SEP,26/09/17,LCC,CYPHASTREA,2,3.9
MH4,3,2017,SEP,26/09/17,LCC,DIPLOASTREA,0,0
MH4,3,2017,SEP,26/09/17,LCC,DIPSASTRAEA,1,2
MH4,3,2017,SEP,26/09/17,LCC,ECHINOPHYLLIA,0,0
MH4,3,2017,SEP,26/09/17,LCC,ECHINOPORA,0,0
MH4,3,2017,SEP,26/09/17,LCC,EUPHYLLIA,0,0
MH4,3,2017,SEP,26/09/17,LCC,FAVITES,2,3.9
MH4,3,2017,SEP,26/09/17,LCC,FUNGIA,0,0
MH4,3,2017,SEP,26/09/17,LCC,GALAXEA,2,3.9
MH4,3,2017,SEP,26/09/17,LCC,GARDINEROSERIS,0,0
MH4,3,2017,SEP,26/09/17,LCC,GONIASTREA,1,2
MH4,3,2017,SEP,26/09/17,LCC,GONIOPORA,0,0
MH4,3,2017,SEP,26/09/17,LCC,HYDNOPHORA,0,0
MH4,3,2017,SEP,26/09/17,LCC,LEPTASTREA,0,0
MH4,3,2017,SEP,26/09/17,LCC,LEPTORIA,0,0
MH4,3,2017,SEP,26/09/17,LCC,LEPTOSERIS,0,0
MH4,3,2017,SEP,26/09/17,LCC,LITHOPHYLLON,0,0
MH4,3,2017,SEP,26/09/17,LCC,LOBOPHYLLIA,4,7.8
MH4,3,2017,SEP,26/09/17,LCC,MERULINA,0,0
MH4,3,2017,SEP,26/09/17,LCC,MONTIPORA,3,5.9
MH4,3,2017,SEP,26/09/17,LCC,OULOPHYLLIA,0,0
MH4,3,2017,SEP,26/09/17,LCC,PACHYSERIS,2,3.9
MH4,3,2017,SEP,26/09/17,LCC,PAVONA,2,3.9
MH4,3,2017,SEP,26/09/17,LCC,PECTINIA,0,0
MH4,3,2017,SEP,26/09/17,LCC,PHYSOGYRA,0,0
MH4,3,2017,SEP,26/09/17,LCC,PLATYGYRA,0,0
MH4,3,2017,SEP,26/09/17,LCC,PLEROGYRA,0,0
MH4,3,2017,SEP,26/09/17,LCC,POCILLOPORA,0,0
MH4,3,2017,SEP,26/09/17,LCC,PODOBACIA,0,0
MH4,3,2017,SEP,26/09/17,LCC,PORITES,6,11.8
MH4,3,2017,SEP,26/09/17,LCC,PSAMMOCORA,0,0
MH4,3,2017,SEP,26/09/17,LCC,SERIATOPORA,0,0
MH4,3,2017,SEP,26/09/17,LCC,STYLOPHORA,0,0
MH4,3,2017,SEP,26/09/17,LCC,TUBASTREA,0,0
MH4,3,2017,SEP,26/09/17,LCC,TURBINARIA,0,0
MH4,3,2017,SEP,26/09/17,OTHER,ANEMONE,0,0
MH4,3,2017,SEP,26/09/17,OTHER,CLAM,0,0
MH4,3,2017,SEP,26/09/17,OTHER,OTHER LIFE,0,0
MH4,3,2017,SEP,26/09/17,OTHER,SEA CUCUMBER,0,0
MH4,3,2017,SEP,26/09/17,OTHER,SPONGE,0,0
MH4,3,2017,SEP,26/09/17,OTHER,URCHIN,0,0
MH4,3,2017,SEP,26/09/17,OTHER,ZOANTHIDS,0,0
MH4,3,2017,SEP,26/09/17,ROCK,ROCK,0,0
MH4,3,2017,SEP,26/09/17,RUBBLE,RUBBLE,0,0
MH4,3,2017,SEP,26/09/17,SAND,SAND,1,2
MH4,3,2017,SEP,26/09/17,SC,SOFT CORAL,0,0
MH4,3,2017,SEP,26/09/17,SEDIMENT,SEDIMENT,0,0
MH4,3,2018,AUG,28/08/18,ALGAE,ALGAE,0,0
MH4,3,2018,AUG,28/08/18,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
MH4,3,2018,AUG,28/08/18,DCA,DCA,33,32.7
MH4,3,2018,AUG,28/08/18,LCC,ACANTHASTREA,0,0
MH4,3,2018,AUG,28/08/18,LCC,ACROPORA,1,1
MH4,3,2018,AUG,28/08/18,LCC,ALVEOPORA,0,0
MH4,3,2018,AUG,28/08/18,LCC,ASTREA,0,0
MH4,3,2018,AUG,28/08/18,LCC,ASTREOPORA,0,0
MH4,3,2018,AUG,28/08/18,LCC,CAULASTREA,0,0
MH4,3,2018,AUG,28/08/18,LCC,COELOSERIS,0,0
MH4,3,2018,AUG,28/08/18,LCC,COSCINARAEA,0,0
MH4,3,2018,AUG,28/08/18,LCC,CTENACTIS,0,0
MH4,3,2018,AUG,28/08/18,LCC,CYNARINA,0,0
MH4,3,2018,AUG,28/08/18,LCC,CYPHASTREA,0,0
MH4,3,2018,AUG,28/08/18,LCC,DIPLOASTREA,0,0
MH4,3,2018,AUG,28/08/18,LCC,DIPSASTRAEA,2,2
MH4,3,2018,AUG,28/08/18,LCC,ECHINOPHYLLIA,0,0
MH4,3,2018,AUG,28/08/18,LCC,ECHINOPORA,0,0
MH4,3,2018,AUG,28/08/18,LCC,EUPHYLLIA,0,0
MH4,3,2018,AUG,28/08/18,LCC,FAVITES,2,2
MH4,3,2018,AUG,28/08/18,LCC,FUNGIA,0,0
MH4,3,2018,AUG,28/08/18,LCC,GALAXEA,2,2
MH4,3,2018,AUG,28/08/18,LCC,GARDINEROSERIS,0,0
MH4,3,2018,AUG,28/08/18,LCC,GONIASTREA,1,1
MH4,3,2018,AUG,28/08/18,LCC,GONIOPORA,3,3
MH4,3,2018,AUG,28/08/18,LCC,HYDNOPHORA,0,0
MH4,3,2018,AUG,28/08/18,LCC,LEPTASTREA,0,0
MH4,3,2018,AUG,28/08/18,LCC,LEPTORIA,0,0
MH4,3,2018,AUG,28/08/18,LCC,LEPTOSERIS,0,0
MH4,3,2018,AUG,28/08/18,LCC,LITHOPHYLLON,0,0
MH4,3,2018,AUG,28/08/18,LCC,LOBOPHYLLIA,4,4
MH4,3,2018,AUG,28/08/18,LCC,MERULINA,0,0
MH4,3,2018,AUG,28/08/18,LCC,MONTIPORA,0,0
MH4,3,2018,AUG,28/08/18,LCC,OULOPHYLLIA,1,1
MH4,3,2018,AUG,28/08/18,LCC,PACHYSERIS,2,2
MH4,3,2018,AUG,28/08/18,LCC,PAVONA,0,0
MH4,3,2018,AUG,28/08/18,LCC,PECTINIA,0,0
MH4,3,2018,AUG,28/08/18,LCC,PHYSOGYRA,0,0
MH4,3,2018,AUG,28/08/18,LCC,PLATYGYRA,0,0
MH4,3,2018,AUG,28/08/18,LCC,PLEROGYRA,0,0
MH4,3,2018,AUG,28/08/18,LCC,POCILLOPORA,0,0
MH4,3,2018,AUG,28/08/18,LCC,PODOBACIA,1,1
MH4,3,2018,AUG,28/08/18,LCC,PORITES,47,46.5
MH4,3,2018,AUG,28/08/18,LCC,PSAMMOCORA,0,0
MH4,3,2018,AUG,28/08/18,LCC,SERIATOPORA,0,0
MH4,3,2018,AUG,28/08/18,LCC,STYLOPHORA,0,0
MH4,3,2018,AUG,28/08/18,LCC,TUBASTREA,0,0
MH4,3,2018,AUG,28/08/18,LCC,TURBINARIA,0,0
MH4,3,2018,AUG,28/08/18,OTHER,ANEMONE,0,0
MH4,3,2018,AUG,28/08/18,OTHER,CLAM,0,0
MH4,3,2018,AUG,28/08/18,OTHER,OTHER LIFE,0,0
MH4,3,2018,AUG,28/08/18,OTHER,SEA CUCUMBER,0,0
MH4,3,2018,AUG,28/08/18,OTHER,SPONGE,0,0
MH4,3,2018,AUG,28/08/18,OTHER,URCHIN,0,0
MH4,3,2018,AUG,28/08/18,OTHER,ZOANTHIDS,0,0
MH4,3,2018,AUG,28/08/18,ROCK,ROCK,0,0
MH4,3,2018,AUG,28/08/18,RUBBLE,RUBBLE,0,0
MH4,3,2018,AUG,28/08/18,SAND,SAND,2,2
MH4,3,2018,AUG,28/08/18,SC,SOFT CORAL,0,0
MH4,3,2018,AUG,28/08/18,SEDIMENT,SEDIMENT,0,0
MH4,3,2018,JUL,25/07/18,ALGAE,ALGAE,0,0
MH4,3,2018,JUL,25/07/18,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
MH4,3,2018,JUL,25/07/18,DCA,DCA,25,49
MH4,3,2018,JUL,25/07/18,LCC,ACANTHASTREA,0,0
MH4,3,2018,JUL,25/07/18,LCC,ACROPORA,1,2
MH4,3,2018,JUL,25/07/18,LCC,ALVEOPORA,2,3.9
MH4,3,2018,JUL,25/07/18,LCC,ASTREA,0,0
MH4,3,2018,JUL,25/07/18,LCC,ASTREOPORA,0,0
MH4,3,2018,JUL,25/07/18,LCC,CAULASTREA,0,0
MH4,3,2018,JUL,25/07/18,LCC,COELOSERIS,0,0
MH4,3,2018,JUL,25/07/18,LCC,COSCINARAEA,0,0
MH4,3,2018,JUL,25/07/18,LCC,CTENACTIS,0,0
MH4,3,2018,JUL,25/07/18,LCC,CYNARINA,0,0
MH4,3,2018,JUL,25/07/18,LCC,CYPHASTREA,0,0
MH4,3,2018,JUL,25/07/18,LCC,DIPLOASTREA,0,0
MH4,3,2018,JUL,25/07/18,LCC,DIPSASTRAEA,0,0
MH4,3,2018,JUL,25/07/18,LCC,ECHINOPHYLLIA,0,0
MH4,3,2018,JUL,25/07/18,LCC,ECHINOPORA,0,0
MH4,3,2018,JUL,25/07/18,LCC,EUPHYLLIA,0,0
MH4,3,2018,JUL,25/07/18,LCC,FAVITES,1,2
MH4,3,2018,JUL,25/07/18,LCC,FUNGIA,1,2
MH4,3,2018,JUL,25/07/18,LCC,GALAXEA,0,0
MH4,3,2018,JUL,25/07/18,LCC,GARDINEROSERIS,0,0
MH4,3,2018,JUL,25/07/18,LCC,GONIASTREA,0,0
MH4,3,2018,JUL,25/07/18,LCC,GONIOPORA,0,0
MH4,3,2018,JUL,25/07/18,LCC,HYDNOPHORA,0,0
MH4,3,2018,JUL,25/07/18,LCC,LEPTASTREA,0,0
MH4,3,2018,JUL,25/07/18,LCC,LEPTORIA,0,0
MH4,3,2018,JUL,25/07/18,LCC,LEPTOSERIS,1,2
MH4,3,2018,JUL,25/07/18,LCC,LITHOPHYLLON,0,0
MH4,3,2018,JUL,25/07/18,LCC,LOBOPHYLLIA,2,3.9
MH4,3,2018,JUL,25/07/18,LCC,MERULINA,0,0
MH4,3,2018,JUL,25/07/18,LCC,MONTIPORA,0,0
MH4,3,2018,JUL,25/07/18,LCC,OULOPHYLLIA,0,0
MH4,3,2018,JUL,25/07/18,LCC,PACHYSERIS,5,9.8
MH4,3,2018,JUL,25/07/18,LCC,PAVONA,0,0
MH4,3,2018,JUL,25/07/18,LCC,PECTINIA,0,0
MH4,3,2018,JUL,25/07/18,LCC,PHYSOGYRA,0,0
MH4,3,2018,JUL,25/07/18,LCC,PLATYGYRA,0,0
MH4,3,2018,JUL,25/07/18,LCC,PLEROGYRA,0,0
MH4,3,2018,JUL,25/07/18,LCC,POCILLOPORA,0,0
MH4,3,2018,JUL,25/07/18,LCC,PODOBACIA,0,0
MH4,3,2018,JUL,25/07/18,LCC,PORITES,8,15.7
MH4,3,2018,JUL,25/07/18,LCC,PSAMMOCORA,0,0
MH4,3,2018,JUL,25/07/18,LCC,SERIATOPORA,0,0
MH4,3,2018,JUL,25/07/18,LCC,STYLOPHORA,0,0
MH4,3,2018,JUL,25/07/18,LCC,TUBASTREA,0,0
MH4,3,2018,JUL,25/07/18,LCC,TURBINARIA,0,0
MH4,3,2018,JUL,25/07/18,OTHER,ANEMONE,0,0
MH4,3,2018,JUL,25/07/18,OTHER,CLAM,0,0
MH4,3,2018,JUL,25/07/18,OTHER,OTHER LIFE,0,0
MH4,3,2018,JUL,25/07/18,OTHER,SEA CUCUMBER,0,0
MH4,3,2018,JUL,25/07/18,OTHER,SPONGE,0,0
MH4,3,2018,JUL,25/07/18,OTHER,URCHIN,0,0
MH4,3,2018,JUL,25/07/18,OTHER,ZOANTHIDS,0,0
MH4,3,2018,JUL,25/07/18,ROCK,ROCK,0,0
MH4,3,2018,JUL,25/07/18,RUBBLE,RUBBLE,0,0
MH4,3,2018,JUL,25/07/18,SAND,SAND,5,9.8
MH4,3,2018,JUL,25/07/18,SC,SOFT CORAL,0,0
MH4,3,2018,JUL,25/07/18,SEDIMENT,SEDIMENT,0,0
MH4,3,2018,JUN,13/06/18,ALGAE,ALGAE,0,0
MH4,3,2018,JUN,13/06/18,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
MH4,3,2018,JUN,13/06/18,DCA,DCA,40,40.8
MH4,3,2018,JUN,13/06/18,LCC,ACANTHASTREA,0,0
MH4,3,2018,JUN,13/06/18,LCC,ACROPORA,1,1
MH4,3,2018,JUN,13/06/18,LCC,ALVEOPORA,0,0
MH4,3,2018,JUN,13/06/18,LCC,ASTREA,1,1
MH4,3,2018,JUN,13/06/18,LCC,ASTREOPORA,0,0
MH4,3,2018,JUN,13/06/18,LCC,CAULASTREA,0,0
MH4,3,2018,JUN,13/06/18,LCC,COELOSERIS,0,0
MH4,3,2018,JUN,13/06/18,LCC,COSCINARAEA,0,0
MH4,3,2018,JUN,13/06/18,LCC,CTENACTIS,0,0
MH4,3,2018,JUN,13/06/18,LCC,CYNARINA,0,0
MH4,3,2018,JUN,13/06/18,LCC,CYPHASTREA,0,0
MH4,3,2018,JUN,13/06/18,LCC,DIPLOASTREA,0,0
MH4,3,2018,JUN,13/06/18,LCC,DIPSASTRAEA,2,2
MH4,3,2018,JUN,13/06/18,LCC,ECHINOPHYLLIA,0,0
MH4,3,2018,JUN,13/06/18,LCC,ECHINOPORA,0,0
MH4,3,2018,JUN,13/06/18,LCC,EUPHYLLIA,1,1
MH4,3,2018,JUN,13/06/18,LCC,FAVITES,4,4.1
MH4,3,2018,JUN,13/06/18,LCC,FUNGIA,0,0
MH4,3,2018,JUN,13/06/18,LCC,GALAXEA,0,0
MH4,3,2018,JUN,13/06/18,LCC,GARDINEROSERIS,0,0
MH4,3,2018,JUN,13/06/18,LCC,GONIASTREA,0,0
MH4,3,2018,JUN,13/06/18,LCC,GONIOPORA,1,1
MH4,3,2018,JUN,13/06/18,LCC,HYDNOPHORA,0,0
MH4,3,2018,JUN,13/06/18,LCC,LEPTASTREA,0,0
MH4,3,2018,JUN,13/06/18,LCC,LEPTORIA,0,0
MH4,3,2018,JUN,13/06/18,LCC,LEPTOSERIS,0,0
MH4,3,2018,JUN,13/06/18,LCC,LITHOPHYLLON,0,0
MH4,3,2018,JUN,13/06/18,LCC,LOBOPHYLLIA,2,2
MH4,3,2018,JUN,13/06/18,LCC,MERULINA,0,0
MH4,3,2018,JUN,13/06/18,LCC,MONTIPORA,0,0
MH4,3,2018,JUN,13/06/18,LCC,OULOPHYLLIA,0,0
MH4,3,2018,JUN,13/06/18,LCC,PACHYSERIS,4,4.1
MH4,3,2018,JUN,13/06/18,LCC,PAVONA,0,0
MH4,3,2018,JUN,13/06/18,LCC,PECTINIA,0,0
MH4,3,2018,JUN,13/06/18,LCC,PHYSOGYRA,0,0
MH4,3,2018,JUN,13/06/18,LCC,PLATYGYRA,0,0
MH4,3,2018,JUN,13/06/18,LCC,PLEROGYRA,0,0
MH4,3,2018,JUN,13/06/18,LCC,POCILLOPORA,0,0
MH4,3,2018,JUN,13/06/18,LCC,PODOBACIA,0,0
MH4,3,2018,JUN,13/06/18,LCC,PORITES,36,36.7
MH4,3,2018,JUN,13/06/18,LCC,PSAMMOCORA,0,0
MH4,3,2018,JUN,13/06/18,LCC,SERIATOPORA,0,0
MH4,3,2018,JUN,13/06/18,LCC,STYLOPHORA,0,0
MH4,3,2018,JUN,13/06/18,LCC,TUBASTREA,0,0
MH4,3,2018,JUN,13/06/18,LCC,TURBINARIA,0,0
MH4,3,2018,JUN,13/06/18,OTHER,ANEMONE,0,0
MH4,3,2018,JUN,13/06/18,OTHER,CLAM,0,0
MH4,3,2018,JUN,13/06/18,OTHER,OTHER LIFE,0,0
MH4,3,2018,JUN,13/06/18,OTHER,SEA CUCUMBER,0,0
MH4,3,2018,JUN,13/06/18,OTHER,SPONGE,0,0
MH4,3,2018,JUN,13/06/18,OTHER,URCHIN,0,0
MH4,3,2018,JUN,13/06/18,OTHER,ZOANTHIDS,0,0
MH4,3,2018,JUN,13/06/18,ROCK,ROCK,0,0
MH4,3,2018,JUN,13/06/18,RUBBLE,RUBBLE,0,0
MH4,3,2018,JUN,13/06/18,SAND,SAND,6,6.1
MH4,3,2018,JUN,13/06/18,SC,SOFT CORAL,0,0
MH4,3,2018,JUN,13/06/18,SEDIMENT,SEDIMENT,0,0
MH4,3,2018,MAR,19/03/18,ALGAE,ALGAE,2,2
MH4,3,2018,MAR,19/03/18,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
MH4,3,2018,MAR,19/03/18,DCA,DCA,36,35.6
MH4,3,2018,MAR,19/03/18,LCC,ACANTHASTREA,0,0
MH4,3,2018,MAR,19/03/18,LCC,ACROPORA,0,0
MH4,3,2018,MAR,19/03/18,LCC,ALVEOPORA,0,0
MH4,3,2018,MAR,19/03/18,LCC,ASTREA,0,0
MH4,3,2018,MAR,19/03/18,LCC,ASTREOPORA,0,0
MH4,3,2018,MAR,19/03/18,LCC,CAULASTREA,0,0
MH4,3,2018,MAR,19/03/18,LCC,COELOSERIS,0,0
MH4,3,2018,MAR,19/03/18,LCC,COSCINARAEA,0,0
MH4,3,2018,MAR,19/03/18,LCC,CTENACTIS,0,0
MH4,3,2018,MAR,19/03/18,LCC,CYNARINA,0,0
MH4,3,2018,MAR,19/03/18,LCC,CYPHASTREA,0,0
MH4,3,2018,MAR,19/03/18,LCC,DIPLOASTREA,0,0
MH4,3,2018,MAR,19/03/18,LCC,DIPSASTRAEA,1,1
MH4,3,2018,MAR,19/03/18,LCC,ECHINOPHYLLIA,0,0
MH4,3,2018,MAR,19/03/18,LCC,ECHINOPORA,0,0
MH4,3,2018,MAR,19/03/18,LCC,EUPHYLLIA,0,0
MH4,3,2018,MAR,19/03/18,LCC,FAVITES,0,0
MH4,3,2018,MAR,19/03/18,LCC,FUNGIA,2,2
MH4,3,2018,MAR,19/03/18,LCC,GALAXEA,6,5.9
MH4,3,2018,MAR,19/03/18,LCC,GARDINEROSERIS,0,0
MH4,3,2018,MAR,19/03/18,LCC,GONIASTREA,4,4
MH4,3,2018,MAR,19/03/18,LCC,GONIOPORA,0,0
MH4,3,2018,MAR,19/03/18,LCC,HYDNOPHORA,0,0
MH4,3,2018,MAR,19/03/18,LCC,LEPTASTREA,0,0
MH4,3,2018,MAR,19/03/18,LCC,LEPTORIA,0,0
MH4,3,2018,MAR,19/03/18,LCC,LEPTOSERIS,0,0
MH4,3,2018,MAR,19/03/18,LCC,LITHOPHYLLON,0,0
MH4,3,2018,MAR,19/03/18,LCC,LOBOPHYLLIA,4,4
MH4,3,2018,MAR,19/03/18,LCC,MERULINA,2,2
MH4,3,2018,MAR,19/03/18,LCC,MONTIPORA,3,3
MH4,3,2018,MAR,19/03/18,LCC,OULOPHYLLIA,0,0
MH4,3,2018,MAR,19/03/18,LCC,PACHYSERIS,12,11.9
MH4,3,2018,MAR,19/03/18,LCC,PAVONA,2,2
MH4,3,2018,MAR,19/03/18,LCC,PECTINIA,0,0
MH4,3,2018,MAR,19/03/18,LCC,PHYSOGYRA,0,0
MH4,3,2018,MAR,19/03/18,LCC,PLATYGYRA,0,0
MH4,3,2018,MAR,19/03/18,LCC,PLEROGYRA,0,0
MH4,3,2018,MAR,19/03/18,LCC,POCILLOPORA,0,0
MH4,3,2018,MAR,19/03/18,LCC,PODOBACIA,0,0
MH4,3,2018,MAR,19/03/18,LCC,PORITES,24,23.8
MH4,3,2018,MAR,19/03/18,LCC,PSAMMOCORA,0,0
MH4,3,2018,MAR,19/03/18,LCC,SERIATOPORA,0,0
MH4,3,2018,MAR,19/03/18,LCC,STYLOPHORA,0,0
MH4,3,2018,MAR,19/03/18,LCC,TUBASTREA,0,0
MH4,3,2018,MAR,19/03/18,LCC,TURBINARIA,0,0
MH4,3,2018,MAR,19/03/18,OTHER,ANEMONE,0,0
MH4,3,2018,MAR,19/03/18,OTHER,CLAM,1,1
MH4,3,2018,MAR,19/03/18,OTHER,OTHER LIFE,0,0
MH4,3,2018,MAR,19/03/18,OTHER,SEA CUCUMBER,0,0
MH4,3,2018,MAR,19/03/18,OTHER,SPONGE,0,0
